Row,coelomocyte,endocrine,epithelium,excretory,germline,gland,glia,gonad,hypodermis,intestine,mesoderm,muscle,neuron,pharynx,seam,valve,vulva
RMC0109,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0110,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0110,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0111,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0111,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0112,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0112,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0113,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0113,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0114,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0114,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0115,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0115,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0116,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0116,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0117,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0117,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0118,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0118,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0119,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0119,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0120,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0120,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0121,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0121,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0122,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0122,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RCC0123,0.165330061049277,0.111076599750178,0.142035398286047,0.228701898859763,0.18579781336523,0.0734334030712947,0.174684930314944,0.242580356001269,1,0.290901263769221,0.0534802438126477,0.474365007469756,0.149411316418579,0.813584017339092,0.421556428372605,0.141163789696479,0.198433987979845
RMC0123,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
RC02396,0.323332829414217,0.334408971592705,0.437758201283619,0.868400148427085,0.109180948192534,0.110452656799014,0.476079875761032,0.148400514913715,0.5168414349784,0.514478512430768,0.710421505435455,0.392580478173431,0.665359225613751,0.796444163471361,0.490885935617461,1,0.0762365487954043
RM02396,0.452859304407333,0.200855508608882,0.251898141551489,0.691462458332,0.485856385829924,0.113280738843057,0.527984320522029,0.293527853464345,1,0.843661762952581,0.3140587030505,0.542899986138938,0.225706550660242,0.247664217232886,0.79137357306185,0.275446437658663,0.417717150979919
TCM5001,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5002,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5003,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5009,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5010,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5011,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5012,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5013,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5014,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5015,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5029,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5048,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5049,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5050,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5051,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5052,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5053,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5054,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5055,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5056,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
TCM5057,0.475306691951067,0.169957672499634,0.0498878926307364,0.380981495825491,0.0832803427534948,0.0842244286648595,0.254253258864006,0.17706120513949,1,0.479007345559465,0.106907871627884,0.558426589955343,0.298162091800684,0.287245050347472,0.77284422763756,0.209265729590771,0.158375737128048
RM00344,0.0740828294576231,0.018949671200123,0.185314754700724,0.0866762547769466,0.0158889686221516,0.0110244368783705,0.0219937300818623,0.0165069801558673,0.279996261569769,0.113891807378297,0.0448848480270498,0.25849507515772,0.00609717120263782,1,0.0375640908047145,0.0510593849825026,0.0143040680760097
RM00351,0.110341777384958,0.060802089867138,0.198446783942521,0.175825041341164,0.0334258282488453,0.0317449891657638,0.283238652563152,0.0385332796373382,0.128951894565775,0.126939399555226,0.150382797798939,0.132280891828705,0.0478973741232822,1,0.0840880709357359,0.040526458345213,0.115154459143525
RC00352,0.276253488626542,0.536757286533106,0.297521302258482,0.215166849118241,0.169568235248486,0.150244384765766,0.159541599827255,0.39567291633259,0.400542665591447,0.330858707223982,1,0.389795872291231,0.977528063869436,0.686673432136987,0.082528124654466,0.302560670696232,0.0963390623706509
RCC0001,0.144503594420926,0.0777206465718248,0.224255527898399,1,0.0391128714790119,0.0997922685126304,0.273859747936312,0.113808996045229,0.253557780240678,0.206468746404065,0.0417134516736617,0.0499675987330196,0.0335422760830199,0.414945160098597,0.600600180478085,0.181326574489604,0.216656673752551
RMC0001,0.0754924927860709,0.128704752903808,0.181145402306104,0.328141628964987,0.0721970497388353,0.0305187333262454,0.0910299559088759,0.0933251073826695,0.190610950112276,0.138998600319126,0.0882032123563819,0.37354344305237,0.0848786761410565,1,0.182255007180237,0.0803397140783338,0.233133610160532
RC00267,0.334965213571963,0.244901677630073,0.259334159324227,0.192243468232997,0.161642892017277,0.056702490420591,0.322808829115986,0.187305259532487,0.425336722432876,0.309140958721309,0.189926092949129,0.11835447650731,0.0782957455879251,0.458465901431897,1,0.293030911451497,0.327840235904031
RM00267,0.423154977510406,0.293932857188034,0.321786992281289,0.326895195327419,0.238443827098927,0.0744358140406102,0.353197621381778,0.325050963440117,0.582093405403827,0.381743837559204,0.280591747571635,0.224635958051859,0.140924858725452,0.547318155391056,1,0.40439915442044,0.462429362725899
RM00709,0.00660619138863134,0.141225237622303,0.213903207295605,0.354068810143643,0.0337651704596846,0.0493244607335841,0.0899185138383634,0.126590481865509,0.144133311035157,0.0940497043233889,0.147482987328578,0.267454893041237,0.0893970296144522,1,0.124398364690438,0.0798556959169942,0.206171860336355
RMC0003,0.00180911060866079,0.0374876663884255,0.0244115958200861,0.213884634463774,0.0413074225275518,0.0358095353878317,0.0494668731947338,0.0822772650155276,0.229951117059998,0.0616752943151594,0.0231117498477633,0.0280430235448509,0.00940683243185352,0.0573278206114866,0.171243670898938,0.021098028829263,0.0812737513609035
RM00432,0.0179912742319975,0.255611474692121,0.239283947285567,0.0179912742319975,0.0928144483632129,0.057683976665858,0.173153420591013,0.178039850672424,0.0850285611478433,0.0973723743984168,0.123916700400306,0.237763684612963,0.209727881977241,0.128416318085728,0.143674717761885,0.209816039220978,0.215557054828408
RM00405,0.0699795809789281,0.199595784331496,0.185864711227177,0.637840999700966,0.0928144483632129,0.057683976665858,0.17815346586633,0.185076102680592,0.252168751096181,0.235864329946979,0.243111767902612,0.313152085780513,0.248428924874633,0.921001969165577,0.236578203794852,0.163756325585133,0.287427490771553
RM02164,0.168862825648358,0.167188979011821,0.285776644623018,0.515229006766386,0.0992699601885815,0.0904549861878406,0.210844282010031,0.166315615382452,0.240598970874662,0.148834108696323,0.229591267854898,0.347393406124287,0.307583961695362,0.984426879265358,0.235327493631434,0.284657639954717,0.257687980821242
RM01082,0.263980357863643,0.237083919351667,0.237777639898593,0.190162996854447,0.0147860925285839,0.0714733639928815,0.247490185456916,0.144859839830686,0.200976566211505,0.13866306084616,0.242676726454083,0.349988884444702,0.207517000160037,1,0.182994780153548,0.173166614504071,0.220182093630295
RM00342,0.249197591377299,0.178467761185997,0.419463273814536,0.547381553968561,0.0309853981328586,0.0494255340259704,0.460350382694788,0.106391399489861,0.399603662872325,0.17339202061639,0.312145736301659,0.468344260178795,0.378419292848296,1,0.369764616398554,0.164498361200388,0.147597863583955
RMC0183,0.23939121775443,0.301104496403366,0.548143480065882,0.00678354258301021,0.265967102531889,0.516743818157644,0.330145520555491,0.414116280773541,0.341079234490787,0.201330795383935,0.193164088468249,0.234527417722412,0.161326888063407,0.881123164712554,0.354300358985073,0.554402654807225,1
RC00342,0.271307112641109,0.166411988284893,0.488727054742954,0.555883988396684,0.0199835735552358,0.0346313651067189,0.594251478554703,0.0975997981125872,0.484831946906737,0.191306501578785,0.360243918079516,0.56574506586417,0.490978156239044,1,0.440793301004268,0.182773182014091,0.103542201580579
RC01082,0.263980357863643,0.237083919351667,0.237777639898593,0.190162996854447,0.0147860925285839,0.0714733639928815,0.247490185456916,0.144859839830686,0.200976566211505,0.13866306084616,0.242676726454083,0.349988884444702,0.207517000160037,1,0.182994780153548,0.173166614504071,0.220182093630295
RC03376,1,0.0318487551928659,0.0166067302428109,0.00189832423529805,0.032982814091033,0.00399692167742004,0.00279129595558225,0.737198460686844,0.0053208129991169,0.0102741104262801,0.346508336301047,0.26580430858855,0.0312160437252411,0.00189832423529805,0.00375963114800778,0.0337043671328698,0.109601648049168
RC03219,1,0.0771793949838091,0.0786507957789018,0.035307285028006,0.0797022487792694,0.1163719888698,0.168808034452188,0.540375478511404,0.57114842525911,0.0571352804075246,0.333756307398408,0.354162518740883,0.106091607737089,0.0494330704771211,0.202559464628847,0.0427160171129254,0.192173515925818
RCC0170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0172,0.613472021961289,0.314736867057149,0.295271402224506,0.371204072510633,0.130352664277259,1,0.279166956354276,0.436025169193631,0.300845449269471,0.594586711147561,0.276703252557653,0.405979923486178,0.386703367109491,0.256368282569668,0.264497833665968,0.478041898525446,0.544192522396302
RCC0173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0174,0.00372861777529038,0.033142191957446,0.0178123528361172,0.0911471801023058,0.0240801593163803,0.00372861777529038,0.0610259142664,0.0120210637075362,0.328633066963085,0.0448571361456309,0.0147049227821902,0.00784240176676825,0.0114740754799011,0.00372861777529038,0.118885859179801,0.0264455944330245,0.0651456640463184
RCC0175,0.0052264844783864,0.0052264844783864,0.204664428337581,0.0052264844783864,0.0622814022866915,0.0206346833691173,0.196998220904684,0.0284733647898012,0.289802292545152,0.0398169267016911,0.010355233697027,0.0435329571658238,0.0154933905877286,0.77511012202796,1,0.0370693638114034,0.024357508263072
RCC0176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC03542,0.00530825853554702,0.0262456226773051,0.0130200965359897,0.129761972379008,0.0342817952742697,0.00530825853554702,0.0419320574757001,0.0072760299746743,1,0.0872821026224389,0.00530825853554702,0.0329186344823413,0.0238855709324009,0.00530825853554702,0.035884889352005,0.00530825853554702,0.00530825853554702
RC03970,0.00522602592090867,0.0159904400005001,0.0266851137686054,1,0.0230739988180127,0.00610809394481694,0.408146447937943,0.00579986935235027,0.0957508991208193,0.0143665941149551,0.0615239673254348,0.012739420123402,0.0138966415602545,0.0367638480617066,0.0310125510673131,0.00819262765752638,0.0429549347761682
RM03524,0.000626672589140416,0.00309845728248696,0.0022654214097426,0.0520504852451192,0.010888248234538,0.0010885302873369,0.565847872972965,0.00341404959837807,0.276085121188452,0.0268942181682912,0.000626672589140416,0.0129736266094205,0.00364052907209342,0.142940382881912,1,0.0015812202769191,0.0017736087617852
DMN0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TCE5007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TCM5007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00782,0.212566865226256,0.0144403276732125,0.0123703965402089,0.0838580135283377,0.0227199250986173,0.011977255797539,0.0314043570747507,0.258440085408015,1,0.701528704835129,0.0156263594449076,0.363128457180611,0.0104733303958996,0.805450560200137,0.808534420755798,0.00577871133345447,0.0193538243169307
RC00897,0.00302517411605709,0.0149574115987941,0.0479782242781113,0.165141878073037,0.0171784080012571,0.0404508131754458,0.416464916364308,0.0187235805061929,0.224570083863012,0.0688100918425575,0.00811403558054215,0.0217576140607327,0.215590762051732,0.103820475104459,1,0.0306721971459297,0.0196351519009071
RM02433,0.256149201766003,0.096152551123482,0.328199079428802,0.453062181087413,0.244773939045238,0.162407508704194,0.197006903102556,0.133779658353723,0.210633530671726,0.182140363479126,0.249303989338765,0.369916892221575,0.138331417445722,1,0.131820550050742,0.133418140403648,0.173230747692369
RC02619,0.213241551947596,0.136034000915117,0.621335280025474,0.829369307909877,0.220526630484917,0.0561451511521249,0.380783034847689,0.251841036895516,0.201612885925128,0.0909579030889334,0.577453492537936,0.587803262732032,0.409530149057408,1,0.991653312272772,0.250469893848275,0.165725040155122
RM02619,0.256149201766003,0.096152551123482,0.328199079428802,0.453062181087413,0.244773939045238,0.162407508704194,0.197006903102556,0.133779658353723,0.210633530671726,0.182140363479126,0.249303989338765,0.369916892221575,0.138331417445722,1,0.131820550050742,0.133418140403648,0.173230747692369
RC00893,0.00273377015335357,0.00273377015335357,0.0053814265468765,0.162968786905897,0.00273377015335357,0.00575595305788594,0.0288825550471958,0.00780026637856374,1,0.0147957108239802,0.00809879407930995,0.004457412235043,0.00902964281652684,0.00273377015335357,0.0643822007505839,0.0110616541715145,0.00273377015335357
RCC0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RMC0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC03104,0.096717974708549,0.706738423151354,0.104000169078406,0.0623719356631556,0.0524438107259323,0.0137698457871018,0.206614857806735,0.0910194256021535,0.246652540528596,0.0218200076671198,1,0.29360329100235,0.916846486852061,0.110215474524404,0.212369382746637,0.464798315409906,0.062322760631851
RC00946,0.00847811121247164,0.0609374103316793,0.0421438430260753,0.00363213451101663,0.101029412263418,0.0147264791760632,0.0560293069669425,0.0210477588960821,0.071736835873285,0.027670690345278,0.0167976817452701,0.0198370846149411,0.0249409075648491,0.0482180384875501,0.134205109248941,0.034304981399024,0.0550280286356684
RC00192,0.0528853593244348,0.0770341138866743,0.385499744572317,0.651342854584618,0.365665810486809,0.16047944562741,0.0868630707263575,0.0867254239007186,0.361820868277535,0.238368192354194,0.0289008527424602,0.0357453864259175,0.11052236404348,0.140084623366703,1,0.156306799832424,0.49834342724522
RC00177,0.0257844687431731,0.0332866739161152,0.051386443323271,0.140089569720676,0.0615261698442985,0.0602670528841351,0.0272082436762589,0.0543574128787497,0.130367749773179,0.0956390430744836,0.0232021004369782,0.0133174356517274,0.0273351631381018,0.0146266879076155,1,0.035083954694053,0.0518483711320714
RC00178,0.00682116607834109,0.0337258914411419,0.0134274654252144,0.00682116607834109,0.00682116607834109,0.0143619651779472,0.0110994014426766,0.0194628331713306,0.0133803993792739,1,0.0536743916372504,0.27829607271363,0.293441789873979,0.0905537081564093,0.0135093194181545,0.0276004843027916,0.019305264234921
RC01920,0.0449806767838627,0.0762431897445565,0.0811258365538693,0.00188519181826751,1,0.00813761900273353,0.010162126496371,0.0494014515977001,0.0077766047695353,0.164082948440004,0.0407323970213969,0.0409595626354982,0.0666699971722123,0.0250266754642285,0.018982561975681,0.0420855877085493,0.06053973041757
RC02869,0.0449806767838627,0.0762431897445565,0.0811258365538693,0.00188519181826751,1,0.00813761900273353,0.010162126496371,0.0494014515977001,0.0077766047695353,0.164082948440004,0.0407323970213969,0.0409595626354982,0.0666699971722123,0.0250266754642285,0.018982561975681,0.0420855877085493,0.06053973041757
RC01402,0.07828791941194,1,0.413774642901906,0.0801308031786281,0.0406757072523082,0.168767465984434,0.101107934666432,0.193061914218358,0.147863394823676,0.284192075599803,0.253509887392622,0.0921700113810354,0.648940089901992,0.238240279040063,0.034087051379675,0.19816480016426,0.421274663371394
RC07396,0.00974984814611512,0.163576127301817,0.0106946084314737,0.124043418023764,0.00974984814611512,0.00974984814611512,0.0357400183492142,0.01336411685388,1,0.00974984814611512,0.00974984814611512,0.0151288393683268,0.0341858925547235,0.00974984814611512,0.051571821768876,0.00974984814611512,0.00974984814611512
RC07392,0.0758420362069881,0.374985779618211,0.244787756061675,0.0758420362069881,0.48980303823197,0.327379733491085,0.408826496173769,0.272621783349639,0.212577643284567,0.243157152283225,0.0758420362069881,0.159518554754158,0.245371739740469,0.0758420362069881,0.140906919068963,1,0.214648130873018
RCC0010,0.00955232092741573,0.0104691432471932,0.0201018019489357,0.00955232092741573,0.0104691432471932,0.0905149274119133,0.148851906547734,0.115773174408186,0.123219208571107,0.322264831635238,0.0361515220040453,0.0385212125780475,0.0740409947404921,0.0104691432471932,0.073941650602847,0.0981733438862297,0.0200494562326997
