Row,energy,lipid,pro_modi,pro_syn,nucl_acid
cah-5,0.00586699122934294,1,0.00687904387561395,0,1
cah-6,0.00295483997266163,0.0836973588373237,0.00374771963383047,0,0.0131221842001301
cars-1,0,0,1,1,0
cat-1,0,0,0,0,0
cat-2,0,0,0,0,0
cat-4,0,0,0,0,0
catp-1,0,0,0,0,0
catp-2,0,0,0,0,0
catp-3,0,0,0,0,0
catp-4,0,0,0,0,0
cbl-1,8.2732706447038e-07,0.00512755044993697,1,0,4.77123483902852e-06
cbp-1,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
cbs-1,0,0.00512301483783516,1,0,0
cbs-2,0,0.00512301483783516,1,0,0
cchl-1,1,0,0,0,0
cco-1,1,1,1,1,1
cco-2,1,1,1,1,1
cdd-1,0.000582201388829764,0.00591305939386719,0.00816433564949175,0.000964614441572018,0
cdd-2,0.000582201388829764,0.00591305939386719,0.00816433564949175,0.000964614441572018,0
cdgs-1,0,1,0,0,0
cdo-1,8.57059988877382e-05,0,9.95638907425779e-05,0,0.000707665807806732
ceeh-1,0,0,0,0,0
ceeh-2,0,0,0,0,0
cept-1,0,1,0,0,0
cept-2,0.000166908604025399,1,0.00147521453020419,0,0.00205108357595157
cerk-1,0,0,0,0,0
cgt-1,0,1,0,0,0
cgt-2,0,1,0,0,0
cgt-3,0,1,0,0,0
cha-1,0,0,0,0,0
chil-1,0,0,0,0,0
chil-11,0,0,0,0,0
chil-12,0,0,0,0,0
chil-13,0,0,0,0,0
chil-15,0,0,0,0,0
chil-16,0,0,0,0,0
chil-17,0,0,0,0,0
chil-18,0,0,0,0,0
chil-19,0,0,0,0,0
chil-2,0,0,0,0,0
chil-20,0,0,0,0,0
chil-21,0,0,0,0,0
chil-22,0,0,0,0,0
chil-23,0,0,0,0,0
chil-24,0,0,0,0,0
chil-25,0,0,0,0,0
chil-27,0,0,0,0,0
chil-3,0,0,0,0,0
chil-4,0,0,0,0,0
chil-5,0,0,0,0,0
chil-6,0,0,0,0,0
chil-7,0,0,0,0,0
chil-8,0,0,0,0,0
chil-9,0,0,0,0,0
chs-1,0,0,1,0,0
chs-2,0,0,1,0,0
cht-1,0,0,0,0,0
cht-2,0,0,0,0,0
cht-4,0,0,0,0,0
chup-1,0,0,0,0,0
cka-1,0,0.0260548126675766,0,0,0
cka-2,0,0.0260548126675766,0,0,0
ckb-1,0,0.0260548126675766,0,0,0
ckb-2,0,0.0260548126675766,0,0,0
ckb-3,0,0.0260548126675766,0,0,0
ckb-4,0,0.0260548126675775,0,0,0
ckc-1,0,0,0,0,0
clk-1,0,0,0,0,0
coq-1,0,0,0,0,0
coq-2,0,0,0,0,0
coq-3,0,0,0,0,0
coq-5,0,0,0,0,0
coq-6,0,0,0,0,0
cox-10,1,0,0,0,0
cox-15,1,0,0,0,0
cpin-1,0.000480222972242442,0,0.00364511955578429,3.62836965098509e-05,0.00965292176131569
cpt-1,0.00547895216878635,0.0188568275308057,0.0350111563451076,0.0038391973085776,3.38032141123714e-05
cpt-2,0.00583770070795635,0.019283532413255,0.0354881593238315,0.0038391973085776,3.38032140997865e-05
cpt-3,0.00547895216878635,0.0188568275308057,0.0350111563451076,0.0038391973085776,3.38032141123714e-05
cpt-4,0.00547895216878635,0.0188568275308057,0.0350111563451076,0.0038391973085776,3.38032141123714e-05
cpt-5,0.00547895216878635,0.0188568275308057,0.0350111563451076,0.0038391973085776,3.38032141123714e-05
cpt-6,0.00547895216878635,0.0188568275308057,0.0350111563451076,0.0038391973085776,3.38032141123714e-05
crls-1,0,1,0,0,0
ctb-1,1,1,1,1,1
ctc-1,1,1,1,1,1
ctc-2,1,1,1,1,1
ctc-3,1,1,1,1,1
cth-1,8.2732706447038e-07,0.00512755044993697,1,0,4.77123483902852e-06
cth-2,8.2732706447038e-07,0.00512755044993697,1,0,4.77123483902852e-06
ctl-1,2.21057984315955e-07,0.00975917446197742,0.0134094096930364,7.0121477185182e-08,8.14550517359057e-05
ctl-2,2.21057984315955e-07,0.00975917446197742,0.0134094096930364,7.0121477185182e-08,8.14550517359057e-05
ctl-3,2.21057984315955e-07,0.00975917446197742,0.0134094096930364,7.0121477185182e-08,8.14550517359057e-05
ctps-1,0,0,0,0,1
cts-1,0.130772111125318,0.0270858782428909,0.07445923212822,0.0515791028568153,0.00963266008153328
cyc-1,1,1,1,1,1
cyc-2.1,1,1,1,1,1
cyc-2.2,1,1,1,1,1
cyp-29A4,0,0,0,0,0
cyp-32A1,0,0,0,0,0
cyp-32B1,0,0,0,0,0
cyp-35A1,0,0,0,0,0
cyp-35A2,0,0,0,0,0
cyp-35A4,0,0,0,0,0
cyp-35A5,0,0,0,0,0
cyp-37A1,0,3.24490306017338e-09,0,0,0
cyp-37B1,0,3.24490306017338e-09,0,0,0
cysl-1,8.6168540697908e-07,1.27828648795895e-05,2.17921179670034e-05,0,6.18174164722672e-06
cysl-2,8.61685406254903e-07,1.27828648808107e-05,2.17921179660189e-05,0,6.18172722877586e-06
cysl-3,8.6168540697908e-07,1.27828648795895e-05,2.17921179670034e-05,0,6.18174164722672e-06
cysl-4,8.6168540697908e-07,1.27828648795895e-05,2.17921179670034e-05,0,6.18174164722672e-06
daao-1,0,0.000125880083121266,0.00137697142593878,0,0.000161873779655439
daf-11,0,0,0,0,0
daf-18,0,0,0,0,0
daf-22,0.000740903935610633,1,0.0230353238067743,5.54648758716882e-05,2.17130815330672e-06
daf-9,0,0,0,0,0
dao-3,0.000108409736402139,0.00950036455522729,0.0375070348024792,0,0.00623685892911189
dars-1,0,0,1,1,0
dars-2,0,0,0,0,0
dbt-1,1,1,1,0.000272563819822152,0.00203912585711461
ddo-1,0,6.52186983596861e-06,0.000369346995410792,0,0.000401264580554923
ddo-2,0,6.52186983596861e-06,0.000369346995410792,0,0.000401264580554923
ddo-3,0,6.52186983596861e-06,0.000369346995410792,0,0.000401264580554923
decr-1.2,0.000116089874913085,6.45556090878669e-05,7.79098502505855e-05,5.54648758708449e-05,2.17130815364232e-06
decr-1.3,0.000116089874913085,6.45556090878669e-05,7.79098502505855e-05,5.54648758708449e-05,2.17130815364232e-06
dgat-2,0,0,0,0,0
dgk-1,0.000166908604024433,0.0018902980249131,0.00147521453020395,0,0.00205108357595744
dgk-2,0.000166908604024433,0.0018902980249131,0.00147521453020395,0,0.00205108357595744
dgk-3,0.000166908604024433,0.0018902980249131,0.00147521453020395,0,0.00205108357595744
dgk-4,0.000166908604024433,0.0018902980249131,0.00147521453020395,0,0.00205108357595744
dgk-5,0.000166908604024433,0.0018902980249131,0.00147521453020395,0,0.00205108357595744
dgtr-1,0,0,0,0,0
dhfr-1,1.5597596591715e-05,0.000494736909880276,0.000317501056430465,0,1
dhod-1,0,0,0,0,1
dhp-1,0.000763597654862598,1.37036578825719e-09,0.00444130171891611,0.000232710354182416,0.000876035571667862
dhp-2,0.000763597654862598,1.37036578825719e-09,0.00444130171891611,0.000232710354182416,0.000876035571667862
dhrs-4,7.79879829627992e-06,0.000266452898751515,0.000220085959572611,0,0.000119235559846775
dhs-13,7.79879829627992e-06,0.000266452898751515,0.000220085959572611,0,0.000119235559846775
dhs-19,7.79879829627992e-06,0.000266452898751515,0.000220085959572611,0,0.000119235559846775
dhs-21,0,0,0,0,0
dhs-25,0,0,0,0,0
dhs-28,0.000740903935610633,1,0.0230353238067743,5.54648758716882e-05,2.17130815330672e-06
dhs-3,7.79879829627992e-06,0.000266452898751515,0.000220085959572611,0,0.000119235559846775
dif-1,0.00550012842781281,0.0192835324132523,0.035488159323832,0.0038391973085776,3.38032141046526e-05
div-1,0,0,0,0,1
dlat-1,0.00668430098637605,0.00704176293360644,0.00188197933785254,0.00199149439157884,7.20546344572451e-05
dlat-2,0.00668430098637605,0.00704176293360644,0.00188197933785254,0.00199149439157884,7.20546344572451e-05
dld-1,1,1,1,0.0414324535314253,0.0967062368429535
dlst-1,1,0.0580589116209973,0.062378349553257,0.0353239931497676,0.0167422938594012
dnj-15,1,0,5.85147053877161e-07,0,8.06981207904243e-06
dot-1.1,0,0,4.20329254377987e-05,0,0
dot-1.2,0,0,4.20329254377987e-05,0,0
dot-1.3,0,0,4.20329254377987e-05,0,0
dot-1.4,0,0,4.20329254377987e-05,0,0
dot-1.5,0,0,4.20329254377987e-05,0,0
dpm-1,0,0,1,0,0
dpm-3,0,0,1,0,0
dpy-18,0,0.00041867804463961,1,0,2.38844307852413e-05
dpy-31,0,3.08586232036315e-09,1,0,0
dpyd-1,0.000763597654862598,0,0.00444130171891525,0.000232710335122474,0.00102586364500437
drp-1,0,0,0,0,0
dtmk-1,0,0,0,0,1
duox-2,0,0,0,0,0
dut-1,0,0,0,0,0
dyn-1,0,0,0,0,0
ears-1,0,0,1,1,0
ears-2,0,0,0,0,0
eat-3,0,0,0,0,0
eat-6,0,0,0,0,0
ech-1.1,1,1,1,0.00555414380265475,0.0119180944249139
ech-1.2,1,1,1,0.00555414380265475,0.0119180944249139
ech-3,1,1,1,0.00555414380265475,0.0119180944249139
ech-4,0.00174641127623595,0.00173769432350187,0.00292065375699382,0.00263970208439631,3.38032141070018e-05
ech-5,0.0138858967994154,0.0651732968409116,0.127018460339994,1.35742178227285e-05,2.17130815364232e-06
ech-6,1,1,1,0.00555414380265475,0.0119180944249141
ech-7,1,1,1,0.00555414380265475,0.0119180944249139
ech-8,1,1,1,0.00555414380265354,0.0119180944249147
ech-9,1,1,1,0.00555414380265475,0.00483722605107484
egl-8,0,1.37036449285625e-09,0,0,0
elo-1,0,1,0,0,0
elo-2,0,1,0,0,0
elo-3,0,1,0,0,0
elo-4,0,1,0,0,0
elo-5,0,1,0,0,0
elo-6,0,1,0,0,0
elo-7,0,1,0,0,0
elo-9,0,1,0,0,0
elpc-3,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
emb-8,7.79879829627992e-06,0.000247368454938912,0.000158750528218309,0,0.000119235562791141
enol-1,0.00775345969877692,0.0868458998110298,1,0.00406362127427794,1
ethe-1,0,0,0,0,0
fah-1,0.00120225258534397,0.0246442948042984,0.0403677800840297,0,1.19958453252102e-05
fard-1,0,1,0,0,0
fars-1,0,0,1,1,0
fars-2,0,0,0,0,0
fars-3,0,0,1,1,0
fasn-1,0,1,0,0,0
fat-1,1.31509965582186e-06,1,6.66998462469635e-06,8.55195524264624e-07,4.82544235245904e-07
fat-2,0,1,0,0,0
fat-3,0,1,0,0,0
fat-4,8.58223890724187e-07,1,4.24521317536025e-06,3.16501424887711e-07,2.88487488684052e-07
fat-5,0.000635010892189716,0.00946119566917714,0.00290881302164833,0.00122222410307051,5.71027499030573e-07
fat-6,8.15789940453356e-06,1,3.00224149828009e-06,3.64407593397704e-06,1.69828143466757e-06
fat-7,8.15789940453356e-06,1,3.00224149828009e-06,3.64407593397704e-06,1.69828143466757e-06
fbp-1,0,0.0539013797789785,1,0,1
fce-1,0,0,0,0,0
fce-2,0,0,0,0,0
fdps-1,1,0,1,0,0
fgt-1,0,0,2.53251278719924e-05,7.49225957106631e-05,0
flad-1,0,0,0,0,0
fmo-1,0,1.07873853835525e-09,7.32793223297633e-07,0,0
fmo-2,0,1.07873853835525e-09,7.32793223297633e-07,0,0
fmo-3,0,1.07873853835525e-09,7.32793223297633e-07,0,0
fmo-4,0,1.07873853835525e-09,7.32793223297633e-07,0,0
fmo-5,0,1.07873853835525e-09,7.32793223297633e-07,0,0
fnta-1,0,0,0,0,0
fntb-1,0,0,0,0,0
folt-1,0,0,0,0,0
frh-1,1,0,5.85147053877161e-07,0,8.06981207904243e-06
ftn-1,1,0,5.851470555527e-07,0,8.06981208270416e-06
ftn-2,1,0,5.851470555527e-07,0,8.06981208270416e-06
fum-1,0.104067445379145,0.0251509726127618,0.113621235929567,0.0254517610241321,0.197145917272151
fut-8,0,0,1,0,0
gale-1,0.000123290105099607,0.00466028803896006,0.0082707192406483,0,0.00523219166920986
gana-1,0.000188211429145058,0.00706258589547829,0.0118259499462795,0,0.00809910741252086
gars-1,0,0,1,1,0
gas-1,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
gba-1,0,0,0,0,0
gba-2,0,0,0,0,0
gba-3,0,0,0,0,0
gba-4,0,0,0,0,0
gbh-1,0,0,0,0,0
gbh-2,0,0,0,0,0
gcs-1,0,0,0,0,0
gcsh-1,0,0.0396829601110562,0.0964835601905835,7.03274088635818e-05,0.0742064537556094
gcsh-2,0,0.0396829601110562,0.0964835601905835,7.03274088635818e-05,0.0742064537556094
gcst-1,0,0.0396829601110551,0.0964835601905828,7.03274077030564e-05,0.0742064537556114
gcy-1,0,0,0,0,0
gcy-12,0,0,0,0,0
gcy-14,0,0,0,0,0
gcy-15,0,0,0,0,0
gcy-17,0,0,0,0,0
gcy-18,0,0,0,0,0
gcy-19,0,0,0,0,0
gcy-2,0,0,0,0,0
gcy-20,0,0,0,0,0
gcy-21,0,0,0,0,0
gcy-22,0,0,0,0,0
gcy-23,0,0,0,0,0
gcy-25,0,0,0,0,0
gcy-28,0,0,0,0,0
gcy-29,0,0,0,0,0
gcy-3,0,0,0,0,0
gcy-31,0,0,0,0,0
gcy-32,0,0,0,0,0
gcy-33,0,0,0,0,0
gcy-34,0,0,0,0,0
gcy-35,0,0,0,0,0
gcy-36,0,0,0,0,0
gcy-37,0,0,0,0,0
gcy-4,0,0,0,0,0
gcy-5,0,0,0,0,0
gcy-8,0,0,0,0,0
gcy-9,0,0,0,0,0
gdh-1,0.0271218925389617,0.0692167104283571,0.135390038206845,0.00541699600091451,0.0182913976715831
ger-1,0,0,1,0,0
gfat-1,0,0,1,0,0
gfat-2,0,0,1,0,0
ggtb-1,0,0,0,0,0
gld-2,0,0,0,0,1
gld-4,0,0,0,0,1
gldc-1,0,0.0396829601110562,0.0964835601905835,7.03274088635818e-05,0.0742064537556094
gln-1,0,0,1,0,1
gln-2,0,0,1,0,1
gln-3,0,0,1,0,1
gln-5,0,0,1,0,1
gln-6,0,0,1,0,1
glna-1,0,0.000591638875044665,0,0,0
glna-2,0,0.000591638875044665,0,0,0
glna-3,0,0.000591638875044665,0,0,0
glod-4,0,0,0,0,0
glp-4,0,0,1,1,0
gly-12,0,0,1,0,0
gly-13,0,0,1,0,0
gly-14,0,0,1,0,0
gly-20,0,0,1,0,0
gmd-2,0,0,1,0,0
gmps-1,0,0,0,0,1
gna-1,0,0,1,0,0
gna-2,0,0,1,0,0
gob-1,0,0,0,0,0
got-1.2,2.18337468713711e-05,0.00910339250511852,0.00387434211713357,0.000160329142884489,0.00400738159598023
got-2.1,6.93353609641421e-05,0.00313851256043071,0.00238087953525862,0,0.0162153049438577
got-2.2,6.93353609641421e-05,0.00313851256043071,0.00238087953525862,0,0.0162153049438577
gpap-1,0,1,0,0,0
gpd-1,0.0136809207880663,0.0129356684710118,1,0.0059459586501393,1
gpd-2,0.0136809207880663,0.0129356684710118,1,0.0059459586501393,1
gpd-3,0.0136809207880663,0.0129356684710118,1,0.0059459586501393,1
gpd-4,0.0136809207880663,0.0129356684710118,1,0.0059459586501393,1
gpdh-1,0.000818236169491791,0.0311891602761938,0,0,0
gpdh-2,0.000501368269362499,0.00015836848757606,0.000106153131742297,8.81363050399213e-05,0
gpi-1,0.00135086637404145,0.156569343610916,0.0298249139539548,0.000213653732679239,0.0102713904265496
gpx-1,0,0,0,0,0
gpx-2,0,0,0,0,0
gpx-3,0,0,0,0,0
gpx-4,0,0,0,0,0
gpx-5,0,0,0,0,0
gpx-7,0,0,0,0,0
gpx-8,0,0,0,0,0
gspd-1,5.17840828607454e-07,0.162699196298933,0.0361144076197804,0,6.90100085578922e-05
gsr-1,0,0,0,0,0
gss-1,0,0,0,0,0
gst-11,0,0,0,0,0
gst-42,0.00120225258534397,0.0246442948042984,0.0403677800840297,0,1.19958453252102e-05
gst-43,0.00120225258534397,0.0246442948042984,0.0403677800840297,0,1.19958453252102e-05
gsy-1,0,0,0,0,0
gta-1,0.000674660600648893,0,0.00402922725932862,0.000232710335122715,0
guk-1,0,0,0,0,1
gyg-1,0,0,0,0,0
gyg-2,0,0,0,0,0
haao-1,2.51771094451511e-06,0,0.00271244306799456,0,0
hacd-1,1,1,1,0.00555414380265475,0.00483722605107484
hach-1,0.00471716029020003,0.0249547389314594,0.0307175413380363,0.000272563819823719,0
haly-1,0.000480222972242322,0,0.0036451195557854,3.62836934778832e-05,0.0101975412243243
hap-1,0,1.37036924265969e-09,0,0,0
hars-1,0,0,1,1,0
hat-1,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
hdl-1,0,0,0,0,0
helq-1,0,0,0,0,1
hex-1,0,0,0,0,0
hex-2,0,0,1,0,0
hex-3,0,0,1,0,0
hex-4,0,0,1,0,0
hex-5,0,0,1,0,0
hgo-1,0.00120225258534397,0.0246442948042984,0.0403677800840297,0,1.19958453252102e-05
hmgr-1,1,0,1,0,0
hmgs-1,7.23411736053566e-07,0,1,0,0
hosl-1,0.000704418149320734,0.0195988812035645,0.0124873947460382,0,0
hpd-1,0.00120225258534361,0.024644294804303,0.0403677800840299,0,1.19958453238153e-05
hphd-1,0.00183617927210485,0.00501827797334061,0.00208719580971708,0.000272563819822032,2.99896132899218e-06
hpo-13,0,0,0,0,0
hpo-18,1,1,1,1,1
hpo-19,0.000287579805148468,0.0440227650000612,0.00258436400908753,0.000474500411305828,0.000121406870953509
hpo-8,0,1,0,0,0
hprt-1,0,0,0,0,0.0112861968765392
hrg-1,1,0,0,0,0
hrg-4,1,0,0,0,0
hsd-1,0,0,0,0,0
hsd-2,0,0,0,0,0
hsd-3,0,0,0,0,0
hsp-6,1,0,5.85147053877161e-07,0,8.06981207904243e-06
hxk-1,0.000240142515380001,0.00351372888596988,1,0,0.00485479708325572
hxk-2,0.000240142515380001,0.00351372888596988,1,0,0.00485479708325572
hxk-3,0.000240142515380001,0.00351372888596988,1,0,0.00485479708325572
hyl-1,0,1,0,0,0
hyl-2,0,1,0,0,0
iars-1,0,0,1,1,0
iars-2,0,0,0,0,0
icl-1,0.00190665137623762,0.0413964843706308,0.263899652405166,0.00165094445003516,0.00963266008152526
icmt-1,0,0,0,0,0
idh-1,0,0.0030269298592136,0.00197527476757907,0,0
idh-2,0,0,0.00168952807478463,0,0
idha-1,0.0127371058274852,0.0125431107910768,0.00185993760156833,0.0114653071854543,0
idhb-1,0.0127371058274852,0.0125431107910768,0.00185993760156833,0.0114653071854543,0
idhg-1,0.0127371058274852,0.0125431107910768,0.00185993760156833,0.0114653071854543,0
idhg-2,0.0127371058274852,0.0125431107910768,0.00185993760156833,0.0114653071854543,0
idi-1,1,0,1,0,0
impk-1,0,0,0,0,0
inos-1,0,1,0,0,0
inpp-1,0,0,0,0,0
ipgm-1,0.0077534596987768,0.0868458998110296,1,0.00406362127427987,1
ipla-1,1,1,1,0.00171360961629222,0.0121496120024862
ipla-2,1,1,1,0.00171360961629222,0.0121496120024862
ipla-3,1,1,1,0.00171360961629222,0.0121496120024862
ipla-4,1,1,1,0.00171360961629222,0.0121496120024862
ipla-5,1,1,1,0.00171360961629222,0.0121496120024862
ipla-6,1,1,1,0.00171360961629222,0.0121496120024862
ipla-7,1,1,1,0.00171360961629222,0.0121496120024862
ipp-5,0,0,0,0,0
isp-1,1,1,1,1,1
ivd-1,0.0138858967994154,0.0651732968409116,0.127018460339994,1.35742178227285e-05,2.17130815364232e-06
jhdm-1,0,0,0,0,0
kars-1,0,0,1,1,0
kat-1,0.0295208695013545,0.0587297806062351,0.160137834550884,0.00383919730857796,0.00611204176446424
klo-1,5.92635954425929e-05,0.00226557630631694,0.00389080266053339,0,0.00270729233018524
klo-2,5.92635954425929e-05,0.00226557630631694,0.00389080266053339,0,0.00270729233018524
kmo-1,0,0,0,0,0
kmo-2,0,0,0,0,0
kynu-1,0.000110668197957906,0.00136168181653001,0.00563642074854391,0,0.00157449842022307
lagr-1,0,1,0,0,0
lap-1,0,0,0,0,0
lap-2,0,0,0,0,0
lars-1,0,0,1,1,0
lars-2,0,0,0,0,0
ldh-1,0,0,0,0,0
let-268,0,3.08586232036315e-09,1,0,0
let-611,0,0,0,0,1
let-721,1,1,1,0.00558490294411991,0.0241864638352594
let-754,1,1,1,1,1
let-767,0,1,0,0,0
lfe-2,0,1.37036593219063e-09,0,0,0
lin-46,0,0,0,0,0
lin-59,0,0,4.20329254377987e-05,0,0
lis-1,0,0.011980672601275,0,0,0
lmd-4,0,0,0,0,0
lmd-5,0,0,0,0,0
lpd-5,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
lpin-1,0,1,0,0,0
lsy-12,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
mans-1,0,0,1,0,0
mans-2,0,0,1,0,0
mans-3,0,0,1,0,0
mans-4,0,0,1,0,0
maoc-1,0.000740903935610633,1,0.0230353238067743,5.54648758716882e-05,2.17130815330672e-06
mars-1,0,0,1,1,0
mboa-2,0,1,0,0,0
mboa-3,7.07399516720889e-05,1,0.000608836908886925,5.80065884951984e-05,0.000136027863741048
mboa-4,7.07399516720889e-05,1,0.000608836908886925,5.80065884951984e-05,0.000136027863741048
mboa-6,7.07399516732967e-05,0.00131074027642989,0.000608836908886556,5.80065884962827e-05,0.000136027863747326
mccc-1,0.0138858967994154,0.0651732968409116,0.127018460339994,1.35742178227285e-05,2.17130815364232e-06
mce-1,0,0.000141441482029625,0.0189059542381349,0,0.00255173973129957
mcp-1,0.000616119432085426,0.0679513677323905,0.109035844293829,0.111520344255045,0.0638402146994722
mdh-1,0.0510956510901165,0.025152058034816,0.133835567379747,0.0334232144106583,0.0936490937927107
mdh-2,0.0437926861044415,0.0251520580347293,0.0420255191512753,0.0332825464272952,0.0227221203106536
mecr-1,0,0,0,0,0
mel-32,0.000500965273406382,0.0368138962831061,0.0798216795803876,7.03274088633409e-05,0.0304623286556895
men-1,0.00101026221701175,0.000844971460669483,0.000961345420743722,0.000733868615420201,0
mes-2,0,0,4.20329254377987e-05,0,0
met-1,0,0,4.20329254377987e-05,0,0
met-2,0,0,4.20329254377987e-05,0,0
metr-1,0,1,0,0,0
mett-10,0,1.37036564432375e-09,0,0,2.31722004928282e-06
mev-1,0.0995438682245882,0.02313055984937,0.0900437105680536,0.0254517610170014,0.0716070522016863
mif-1,0,0,0,0,0
mig-23,0,0,0,0,0
mlcd-1,0,0,0,0,0
mmab-1,0,0,0,0,0
mmcm-1,0,0.000141441482029625,0.0189059542381349,0,0.00255173973129957
moc-1,0,0,0,0,0
moc-2,0,0,0,0,0
moc-3,0,0,0,0,0
mogs-1,0,0,1,0,0
mpst-1,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-2,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-3,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-4,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-5,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-6,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mpst-7,2.18337468725781e-05,0.0028953169469801,0.000746855210884569,0,0.000419291991127002
mrp-5,0,0,0,0,0
mthf-1,7.79879829615923e-06,1,0.000158750528218555,0,0.000119235577208921
mtm-1,0,0,0,0,0
mtm-3,0,0,0,0,0
mtm-6,0,0,0,0,0
mtrr-1,0,1,0,0,0
mvk-1,1,0,1,0,0
mys-1,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
mys-2,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
mys-4,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
nars-1,0,0,1,1,0
nars-2,0,0,0,0,0
ndfl-4,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
ndk-1,0.000707291957104154,1,1,0.115426985230988,1
nduf-2.2,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduf-5,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduf-6,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduf-7,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-1,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-2,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-3,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-4,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-5,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nduo-6,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
ndx-2,0,0,0,0,0
ndx-6,0,0,0,0,0
nit-1,0,0.0426435486617046,0.025794494356413,0,9.77905073886761e-05
nkat-1,0,0,0,0,0
nkb-1,0,0,0,0,0
nkb-2,0,0,0,0,0
nkb-3,0,0,0,0,0
nlt-1,0,0,0,0,0
nmat-1,0,0,0,0,0
nmat-2,0,0,0,0,0
nnt-1,0,0,0,0,0
nprt-1,0,0,0,0,0
nsun-5,0,1.37036564432375e-09,0,0,2.31722004928282e-06
nuo-1,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nuo-2,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nuo-3,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nuo-4,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nuo-5,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
nuo-6,1,0.223631946304109,0.192760288301746,0.216368161511016,0.163691561727608
oatr-1,0.00256025008398884,0.00766885283484271,0.00949264496334542,0.00132282477624412,0.0116250617925932
ocrl-1,0,0,0,0,0
odc-1,0,0,0,0,0
oga-1,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
ogdh-1,1,0.0580589116209973,0.062378349553257,0.0353239931497676,0.0167422938594012
ogdh-2,1,0.0580589116209973,0.062378349553257,0.0353239931497676,0.0167422938594012
pacs-1,0,0,0,0,1
paf-1,0,0.011980672601275,0,0,0
paf-2,0,0.011980672601275,0,0,0
pah-1,0,0.0128639992657977,0.0275676176339548,0,0
pap-1,0,0,0,0,1
parg-1,0,1.37036434892282e-09,0,0,0
parg-2,0,1.37036434892282e-09,0,0,0
parp-1,0,2.39364835139084e-09,0,0,0
parp-2,0,2.39364835139084e-09,0,0,0
pars-1,0,0,1,1,0
pars-2,0,0,0,0,0
pcaf-1,4.71703316065011e-06,0.0341654513303539,0.0148348573437808,0,0
pcbd-1,0,0,0,0,0
pcca-1,0,0.000141441482029625,0.0189059542381349,0,0.00255173973129957
pccb-1,0,0.000141441482029625,0.0189059542381349,0,0.00255173973129957
pck-1,0,0.0259653571818579,0.131887917412411,0.000595926492926543,0.0202251024288328
pck-2,0,0.0259653571818579,0.131887917412411,0.000595926492926543,0.0202251024288328
pck-3,0,0.0259653571818579,0.131887917412411,0.000595926492926543,0.0202251024288328
pcs-1,0,0,0,0,0
pcyt-1,0,1,0,0,0
pde-1,0,0,0,0,0
pde-2,0,0,0,0,0
pde-3,0,0,0,0,0
pde-4,0,1.07873969181691e-09,0,0,0
pde-5,0,0,0,0,0
pde-6,0,1.07873969181691e-09,0,0,0
pdha-1,0.00668430098637605,0.00704176293360644,0.00188197933785254,0.00199149439157884,7.20546344572451e-05
pdhb-1,0.00668430098637605,0.00704176293360644,0.00188197933785254,0.00199149439157884,7.20546344572451e-05
pdi-1,0,3.08586232036315e-09,1,0,0
pdi-2,0,3.08586232036315e-09,1,0,0
pdi-3,0,3.08586232036315e-09,1,0,0
pdi-6,0,3.08586232036315e-09,1,0,0
pdxk-1,0,1.52686186693429e-06,0,0,0
